0	2	149
1	2	3364
2	0	2979
2	1	1388
3	0	2979
3	1	1233
4	2	141
5	2	2277
6	2	772
7	2	1210
8	2	2635
9	0	1107
9	1	1388
10	2	2258
11	2	87
12	2	372
13	2	188
14	2	2913
15	2	1446
16	0	2979
16	1	602
17	0	2979
17	1	1330
18	2	1448
19	0	2850
19	1	1330
20	2	697
21	0	1585
21	1	3402
22	2	587
23	2	2080
24	2	1911
25	2	881
26	2	3004
27	2	2231
28	2	1209
29	2	385
30	2	985
31	0	2979
31	1	1448
32	0	2850
32	1	602
33	2	668
34	2	2371
35	2	2259
36	0	1107
36	1	602
37	2	2872
38	0	1071
38	1	3144
39	0	1071
39	1	3402
40	2	2183
41	2	2387
42	2	2219
43	2	3434
44	0	3440
44	1	1233
45	0	2850
45	1	697
46	2	3109
47	0	1633
47	1	1233
48	0	2702
48	1	1388
49	2	2699
50	2	2212
51	2	1670
52	0	1633
52	1	1388
53	2	1513
54	2	158
55	0	2979
55	1	3024
56	0	504
56	1	1233
57	2	3477
58	2	303
59	2	1421
60	0	2979
60	1	1210
61	0	1107
61	1	2256
62	2	3490
63	2	2988
64	0	2850
64	1	2946
65	0	3097
65	1	1448
66	2	3037
67	2	1975
68	0	2850
68	1	2402
69	2	2546
70	2	2485
71	2	2432
72	2	639
73	2	724
74	0	2850
74	1	385
75	2	434
76	0	689
76	1	1388
77	2	3009
78	0	2979
78	1	2070
79	0	1633
79	1	2402
80	2	2158
81	0	1034
81	1	385
82	0	3097
82	1	1092
83	0	1225
83	1	1446
84	2	3041
85	0	53
85	1	2402
86	0	3097
86	1	697
87	0	2234
87	1	2635
88	2	233
89	0	1107
89	1	159
90	0	646
90	1	1388
91	0	53
91	1	2316
92	0	2979
92	1	2133
93	0	2850
93	1	2133
94	2	2797
95	2	2860
96	2	875
97	2	1939
98	2	2358
99	0	2979
99	1	1252
100	0	53
100	1	1448
101	0	2850
101	1	2316
102	0	1594
102	1	1233
103	0	1633
103	1	2946
104	2	3062
105	0	2994
105	1	2029
106	0	3440
106	1	1388
107	0	2979
107	1	2872
108	0	1711
108	1	697
109	0	1633
109	1	149
110	0	1649
110	1	602
111	2	509
112	0	1107
112	1	3402
113	2	2867
114	2	2758
115	2	2151
116	2	2527
117	0	600
117	1	159
118	2	2413
119	0	495
119	1	1330
120	2	1508
121	0	2979
121	1	985
122	0	1633
122	1	2256
123	2	1007
124	0	3395
124	1	1233
125	0	2979
125	1	1508
126	2	832
127	0	53
127	1	2946
128	2	3253
129	0	3097
129	1	3144
130	2	633
131	2	1658
132	0	3395
132	1	1446
133	2	2809
134	0	2850
134	1	2651
135	2	1855
136	0	3180
136	1	1388
137	0	1107
137	1	3306
138	2	2615
139	2	2756
140	0	2979
140	1	3306
141	2	3000
142	2	614
143	0	2048
143	1	697
144	0	2702
144	1	3364
145	2	1081
146	0	2979
146	1	358
147	2	3409
148	2	409
149	0	131
149	1	697
150	2	861
151	0	1026
151	1	1330
152	2	1308
153	2	2790
154	0	2357
154	1	1233
155	0	2979
155	1	815
156	0	2979
156	1	3020
157	0	689
157	1	149
158	0	1071
158	1	2402
159	2	712
160	0	1649
160	1	1233
161	0	1633
161	1	1446
162	0	2850
162	1	1210
163	2	3247
164	0	2994
164	1	1233
165	0	495
165	1	602
166	0	2850
166	1	985
167	0	3153
167	1	1446
168	0	3483
168	1	756
169	2	1688
170	0	2850
170	1	3402
171	2	1749
172	0	2979
172	1	2557
173	0	1107
173	1	2872
174	0	2234
174	1	1509
175	2	2675
176	2	3231
177	0	1034
177	1	1233
178	2	2236
179	2	630
180	0	2979
180	1	584
181	2	3104
182	2	3484
183	2	110
184	0	1711
184	1	1330
185	0	1071
185	1	1210
186	0	600
186	1	2070
187	0	783
187	1	1800
188	0	563
188	1	1233
189	0	2979
189	1	862
190	0	1107
190	1	2073
191	2	3187
192	2	1389
193	0	495
193	1	1210
194	0	2623
194	1	1388
195	0	2850
195	1	2070
196	2	2084
197	2	312
198	2	2186
199	2	424
200	0	1641
200	1	2635
201	2	1581
202	2	480
203	2	3350
204	0	2234
204	1	2070
205	2	2100
206	0	1594
206	1	3364
207	2	1905
208	2	2581
209	0	131
209	1	1448
210	2	1563
211	2	1178
212	2	2889
213	0	2191
213	1	1233
214	0	1594
214	1	1330
215	0	2850
215	1	1508
216	0	1499
216	1	3402
217	2	1189
218	2	3336
219	2	3365
220	0	3097
220	1	2258
221	0	2850
221	1	2371
222	2	705
223	0	1107
223	1	385
224	2	3464
225	0	1225
225	1	1233
226	2	666
227	2	1608
228	0	3343
228	1	1388
229	0	3097
229	1	149
230	0	2702
230	1	3037
231	2	1496
232	2	876
233	0	689
233	1	2946
234	2	469
235	0	2979
235	1	89
236	2	3278
237	0	2850
237	1	3020
238	0	2234
238	1	159
239	2	3291
240	2	54
241	0	563
241	1	1388
242	0	1711
242	1	2699
243	0	3097
243	1	2699
244	0	2702
244	1	2946
245	2	2207
246	0	2850
246	1	815
247	0	3097
247	1	3477
248	2	2559
249	2	14
250	0	495
250	1	3402
251	0	131
251	1	1388
