0	2	3000
1	2	1195
2	2	3624
3	2	2637
4	2	2569
5	0	4333
5	1	2359
6	0	854
6	1	2359
7	2	1931
8	0	4333
8	1	5171
9	2	679
10	2	3927
11	2	3095
12	2	4660
13	0	351
13	1	5171
14	2	2103
15	0	4333
15	1	1931
16	2	2071
17	2	3951
18	2	4217
19	2	381
20	2	4271
21	2	4107
22	2	1063
23	2	2210
24	2	4876
25	2	5174
26	2	331
27	2	189
28	2	1246
29	2	2873
30	0	4333
30	1	4980
31	2	1917
32	0	2726
32	1	2212
33	2	5087
34	0	3050
34	1	2071
35	2	2448
36	0	854
36	1	2071
37	2	2295
38	0	854
38	1	3693
39	2	5079
40	2	3761
41	2	118
42	2	5068
43	0	1591
43	1	2359
44	2	2959
45	2	3070
46	0	4333
46	1	4660
47	2	4563
48	2	4636
49	0	4333
49	1	451
50	2	2664
51	0	925
51	1	3693
52	0	3344
52	1	5171
53	2	4516
54	2	3091
55	2	3582
56	2	35
57	0	4333
57	1	2930
58	2	3471
59	0	2731
59	1	5171
60	2	2189
61	0	351
61	1	2719
62	0	351
62	1	4660
63	0	854
63	1	451
64	2	793
65	2	999
66	2	1232
67	0	680
67	1	2212
68	0	3045
68	1	2359
69	2	3204
70	2	239
71	2	2133
72	2	3632
73	0	854
73	1	1132
74	0	854
74	1	327
75	2	1519
76	2	1752
77	2	1280
78	0	2135
78	1	2359
79	0	3852
79	1	2359
80	2	16
81	0	854
81	1	4162
82	0	2731
82	1	3641
83	0	2003
83	1	2359
84	2	591
85	0	2358
85	1	5171
86	0	1220
86	1	679
87	0	3770
87	1	3693
88	0	854
88	1	2210
89	2	2999
90	2	1013
91	0	4333
91	1	1232
92	2	2274
93	2	942
94	0	3290
94	1	327
95	2	3386
96	0	4333
96	1	1864
97	0	3344
97	1	1195
98	0	2731
98	1	2719
99	0	2731
99	1	327
100	0	3290
100	1	1931
101	2	4044
102	2	764
103	0	3255
103	1	1931
104	2	4585
105	2	2276
106	0	2151
106	1	1158
107	2	29
108	2	758
109	0	854
109	1	4951
110	2	4696
111	2	20
112	2	3450
113	0	2852
113	1	4980
114	2	5077
115	0	2135
115	1	1063
116	0	1184
116	1	77
117	0	3344
117	1	2930
118	0	2731
118	1	2637
119	2	3799
120	2	4105
121	0	925
121	1	316
122	0	4333
122	1	872
123	0	925
123	1	1063
124	2	1531
125	2	4895
126	2	2753
127	0	1220
127	1	2637
128	2	3194
129	0	854
129	1	2637
130	2	378
131	2	3345
132	2	1972
133	0	854
133	1	1232
134	2	406
135	0	4377
135	1	3693
136	0	3389
136	1	2212
137	0	3828
137	1	1931
138	2	3608
139	0	925
139	1	4177
140	2	2492
141	0	4333
141	1	1158
142	0	4333
142	1	1642
143	0	2003
143	1	1195
144	0	1220
144	1	4951
145	0	2358
145	1	1063
146	2	1140
147	2	2460
148	0	3050
148	1	3693
149	0	3666
149	1	1931
150	2	4971
151	0	854
151	1	4750
152	0	585
152	1	3097
153	0	2731
153	1	2930
154	0	4333
154	1	2124
155	0	3770
155	1	1931
156	2	2557
157	0	854
157	1	4660
158	2	2477
159	2	4572
160	0	1131
160	1	4706
161	0	3050
161	1	3641
162	0	396
162	1	1757
163	0	1591
163	1	2212
164	0	1591
164	1	4980
165	0	1184
165	1	3641
166	0	1220
166	1	3641
167	2	3025
168	2	3300
169	2	5167
170	0	5026
170	1	2212
171	0	3050
171	1	2210
172	2	4361
173	2	3269
174	0	2852
174	1	3641
175	0	2731
175	1	4796
176	0	925
176	1	4796
177	0	3852
177	1	3641
178	0	3050
178	1	1132
179	2	4316
180	2	1705
181	0	396
181	1	5171
182	0	351
182	1	4936
183	0	2003
183	1	2124
184	2	4194
185	2	905
186	0	2731
186	1	872
187	0	2731
187	1	262
188	2	277
189	0	3344
189	1	4660
190	2	4349
191	2	99
192	0	351
192	1	679
193	2	391
194	0	2135
194	1	2930
195	0	4333
195	1	5043
196	2	2688
197	0	1591
197	1	2637
198	0	3286
198	1	146
199	2	4686
200	0	351
200	1	2071
201	2	1099
202	2	945
203	0	2003
203	1	3000
204	2	5017
205	0	4377
205	1	2359
206	0	3666
206	1	4706
207	0	4333
207	1	3878
208	0	5084
208	1	5171
209	0	3852
209	1	1931
210	0	2731
210	1	4936
211	2	104
212	2	37
213	2	4429
214	2	3352
215	0	4333
215	1	661
216	0	2731
216	1	2664
217	0	3288
217	1	2637
218	2	4300
219	0	854
219	1	3725
220	2	1088
221	2	365
222	0	1220
222	1	146
223	2	4510
224	0	3286
224	1	2873
225	0	2003
225	1	1931
226	2	3148
227	0	2726
227	1	1931
228	0	4333
228	1	3097
229	0	1220
229	1	3512
230	0	3288
230	1	1195
231	0	2731
231	1	4162
232	0	925
232	1	2452
233	0	2358
233	1	316
234	0	2003
234	1	2719
235	0	2697
235	1	1195
236	0	351
236	1	4706
237	0	792
237	1	1931
238	2	974
239	0	4206
239	1	5171
240	0	2151
240	1	5171
241	2	915
242	2	541
243	2	4582
244	0	3344
244	1	2637
245	2	904
246	0	3050
246	1	4980
247	2	3691
248	2	125
249	0	3344
249	1	327
250	2	2291
251	2	2482
252	2	3080
253	0	3828
253	1	3641
254	2	1126
255	2	4884
256	2	544
257	2	2881
258	0	854
258	1	5043
259	0	2135
259	1	3000
260	0	3050
260	1	3624
261	0	3290
261	1	3641
262	0	3050
262	1	4162
