0	2	6178
1	2	3082
2	0	5158
2	1	6653
3	0	424
3	1	6653
4	0	1591
4	1	6653
5	0	2459
5	1	6653
6	2	2903
7	0	3618
7	1	147
8	0	2025
8	1	3308
9	0	2459
9	1	3308
10	2	7852
11	0	200
11	1	3308
12	2	36
13	2	3301
14	0	2025
14	1	7225
15	0	2459
15	1	7225
16	2	6499
17	2	1429
18	0	2607
18	1	7225
19	0	2025
19	1	6662
20	0	3815
20	1	6662
21	2	3404
22	0	2459
22	1	6822
23	0	6527
23	1	6653
24	0	2188
24	1	6653
25	2	7225
26	0	937
26	1	7225
27	0	5256
27	1	774
28	2	774
29	2	5168
30	2	7146
31	2	2472
32	2	3274
33	0	3618
33	1	6653
34	2	2990
35	2	1108
36	2	4771
37	0	7427
37	1	2587
38	2	2587
39	0	4804
39	1	6653
40	0	5310
40	1	6662
41	0	1445
41	1	6662
42	0	2459
42	1	6662
43	0	4575
43	1	6662
44	2	7286
45	0	5256
45	1	6662
46	0	2025
46	1	2236
47	0	2459
47	1	2236
48	0	2459
48	1	7253
49	0	7427
49	1	7253
50	2	6822
51	2	1865
52	2	1618
53	2	3161
54	0	2025
54	1	774
55	2	8175
56	0	5310
56	1	3027
57	2	2092
58	0	4876
58	1	8417
59	0	3811
59	1	8417
60	2	1462
61	2	2400
62	0	2459
62	1	801
63	2	3027
64	2	7237
65	2	7560
66	2	949
67	2	7253
68	0	2459
68	1	949
69	0	7216
69	1	6662
70	0	7427
70	1	6662
71	2	1190
72	0	3971
72	1	6662
73	0	2676
73	1	3027
74	2	8417
75	0	7427
75	1	8417
76	0	1445
76	1	6653
77	2	6653
78	2	6794
79	0	2459
79	1	3027
80	2	358
81	2	2405
82	0	2459
82	1	184
83	0	6525
83	1	495
84	0	3618
84	1	495
85	2	7521
86	0	200
86	1	495
87	2	2389
88	0	2025
88	1	7237
89	0	122
89	1	7237
90	0	2459
90	1	1320
91	2	1336
92	2	3890
93	2	8136
94	2	196
95	0	2932
95	1	4319
96	2	1098
97	2	802
98	2	7954
99	0	7544
99	1	3027
100	0	3515
100	1	6662
101	0	7427
101	1	3082
102	0	7050
102	1	6662
103	0	2807
103	1	2008
104	0	5075
104	1	2400
105	2	6164
106	2	3591
107	0	2676
107	1	6164
108	2	8324
109	2	5417
110	2	7252
111	2	7458
112	2	1471
113	2	1772
114	2	2448
115	2	3250
116	2	2236
117	2	8307
118	2	6596
119	0	122
119	1	7560
120	0	1165
120	1	6662
121	2	5842
122	2	6662
123	2	2684
124	0	7427
124	1	4226
125	0	122
125	1	6662
126	2	657
127	2	3866
128	0	7544
128	1	6662
129	2	3009
130	0	288
130	1	6653
131	0	5779
131	1	6653
132	0	3618
132	1	4319
133	2	4319
134	0	2807
134	1	4319
135	0	2025
135	1	3027
136	0	8340
136	1	3027
137	0	1445
137	1	3027
138	0	2025
138	1	4319
139	2	784
140	2	6595
141	0	1740
141	1	3027
142	2	2688
143	0	7427
143	1	6515
144	0	3618
144	1	6515
145	2	3469
146	0	4775
146	1	2587
147	0	3759
147	1	2587
148	0	5980
148	1	7560
149	0	3815
149	1	7954
150	2	4538
151	0	2459
151	1	4538
